converted,GameLevel,NumGameDays,NumGameDays4Plus,NumInGameMessagesSent,NumSpaceHeroBadges,NumFriendRequestIgnored,NumFriends,AcquiredSpaceship,AcquiredIonWeapon,TimesLostSpaceship,TimesKilled,TimesCaptain,TimesNavigator,PurchasedCoinPackSmall,PurchasedCoinPackLarge,NumAdsClicked,DaysUser,UserConsole,UserHasOldOS,training
no,2,7,0,7,0,0,0,no,no,0,0,0,0,no,yes,7,3013,yes,no,1
no,9,11,0,231,0,17,0,yes,no,1,0,0,10,no,no,8,2922,no,no,1
no,6,5,0,0,0,19,0,no,no,0,0,0,0,no,yes,12,2343,yes,no,0
no,2,1,0,0,0,0,1,yes,no,0,0,0,0,no,yes,17,2892,yes,no,0
no,8,4,0,119,0,43,0,no,no,0,0,0,0,no,no,3,4049,yes,no,1
no,9,10,3,155,0,47,41,yes,no,0,0,0,0,no,no,24,2892,yes,no,0
no,7,4,0,0,0,0,0,yes,no,1,0,1,0,no,no,3,2192,yes,no,1
yes,8,18,7,115,0,42,6,yes,no,68,0,3,0,no,no,6,2557,yes,yes,1
no,8,1,0,20,0,48,0,no,no,1,0,0,0,no,yes,7,2223,yes,no,0
no,6,12,0,13,6,31,213,no,no,0,0,0,0,no,yes,7,2162,yes,no,1
no,9,18,0,2,0,14,15,yes,no,0,0,0,0,no,no,11,2131,no,no,1
no,9,2,0,85,0,39,7,no,no,0,0,0,0,yes,no,11,2647,yes,yes,0
no,7,4,0,165,0,103,0,no,no,3,0,0,0,no,yes,5,2708,yes,no,0
no,5,8,0,0,0,3,20,yes,no,0,0,0,0,no,no,11,1705,yes,no,1
yes,5,16,0,0,0,0,13,no,no,0,0,0,0,no,no,14,3470,yes,no,0
no,8,14,3,186,2,27,333,no,no,13,0,0,0,no,yes,21,2800,yes,no,0
no,8,21,0,106,0,35,0,no,no,1,0,0,2,no,yes,9,1917,yes,no,1
no,10,8,0,49,0,42,24,no,no,2,0,0,0,yes,no,2,3074,yes,yes,1
no,9,16,0,4,0,47,0,no,no,7,0,0,0,no,no,11,2647,yes,yes,1
no,5,9,0,0,0,0,9,no,no,0,0,0,0,no,no,12,3439,yes,no,1
no,9,16,16,138,0,29,24,yes,no,6,0,0,0,no,no,13,3653,yes,yes,0
no,5,5,0,140,0,114,0,yes,no,12,0,0,0,yes,no,2,2070,yes,no,0
no,5,1,0,0,0,0,1,no,no,0,0,0,0,no,no,4,1978,yes,no,1
no,7,18,0,58,0,24,395,no,no,0,0,0,0,no,no,1,1247,no,no,0
no,9,18,2,0,0,0,0,yes,no,0,0,1,21,no,no,1,2223,yes,no,1
no,7,22,0,0,0,15,18,no,no,0,0,0,0,no,yes,7,2953,no,no,1
no,5,4,0,0,2,6,28,no,no,3,0,0,0,no,no,33,3105,no,no,0
no,9,19,0,10,0,36,15,yes,no,12,0,0,0,no,no,1,2009,yes,no,1
no,8,14,12,45,0,113,0,yes,no,0,0,0,8,yes,yes,2,3653,yes,no,0
no,6,1,0,0,0,0,0,no,no,0,0,0,0,no,no,9,4018,yes,yes,1
no,2,1,0,83,2,29,4,no,no,0,0,0,0,yes,yes,33,2343,yes,yes,1
no,6,18,0,0,0,0,0,no,no,0,0,0,0,no,yes,12,3715,yes,no,0
no,10,23,2,153,0,95,188,yes,no,16,0,0,5,no,no,3,1674,yes,no,1
no,1,19,0,0,0,0,0,no,no,0,0,0,0,yes,no,10,3835,yes,no,0
no,10,10,5,2,0,0,0,yes,no,1,0,1,0,no,yes,9,2678,yes,no,1
no,6,20,9,13,0,61,48,no,no,9,0,2,0,no,no,1,1797,yes,no,1
no,2,22,7,183,0,52,16,yes,no,1,0,0,0,no,no,15,2739,yes,yes,0
no,10,18,0,0,0,0,4,no,no,0,0,0,0,no,no,23,2922,yes,no,1
yes,9,14,0,133,0,48,16,no,no,0,0,0,7,no,no,8,2009,no,no,1
no,9,18,0,180,0,49,0,no,no,4,0,1,8,no,no,12,2162,yes,no,1
no,7,9,0,80,0,39,273,no,no,1,0,0,0,yes,no,5,2192,yes,no,1
no,7,18,12,27,0,49,1,yes,no,0,7,0,0,no,no,20,2953,yes,yes,1
no,7,22,7,201,0,4,3,yes,no,14,0,2,0,no,no,29,3804,yes,no,1
no,6,22,0,0,0,0,0,no,no,0,0,0,0,no,no,3,3135,yes,yes,1
no,1,2,0,17,8,53,135,no,no,4,0,0,0,no,no,28,1339,yes,no,1
no,8,19,6,9,0,72,109,yes,no,8,0,0,0,no,no,9,1674,yes,no,1
yes,1,1,0,26,4,15,8,no,no,0,0,0,0,no,no,6,2282,no,no,1
no,3,16,0,0,3,0,335,no,no,0,0,0,0,no,no,10,1948,yes,no,1
no,7,21,0,66,0,22,12,no,no,1,0,0,1,no,no,25,3500,yes,no,1
no,6,12,0,217,0,40,0,no,no,0,0,0,0,no,no,0,1217,yes,no,1
yes,7,10,1,0,0,0,144,yes,no,0,0,0,0,no,yes,5,3319,yes,no,0
yes,9,4,1,0,0,6,38,yes,no,0,0,0,0,no,yes,33,2678,yes,no,1
no,10,23,0,0,0,5,35,yes,no,0,0,0,0,no,no,5,3288,yes,no,0
no,5,13,0,145,0,1,0,no,no,0,0,0,0,no,no,9,2192,yes,no,0
no,8,20,0,0,0,0,0,no,no,0,0,0,0,no,no,5,2009,no,no,1
no,7,2,0,98,0,81,2,no,no,22,0,6,0,yes,yes,0,2861,yes,no,0
no,6,9,4,117,0,13,0,yes,no,2,0,0,0,yes,no,2,2984,yes,no,1
no,2,15,0,38,0,23,63,no,no,22,0,0,0,yes,yes,2,3743,yes,no,1
no,8,17,0,11,0,0,2,yes,no,9,0,0,0,no,no,19,1400,yes,no,1
no,5,4,0,0,0,0,0,no,no,0,0,0,0,no,yes,1,3135,no,yes,0
no,2,20,0,74,3,109,320,no,no,0,0,0,0,yes,no,13,2678,yes,no,1
no,5,24,0,145,0,38,110,no,no,10,0,0,0,no,no,10,1308,yes,no,1
no,7,22,0,357,0,7,0,no,no,15,0,0,0,no,no,8,3653,yes,no,0
no,5,7,2,229,0,13,1,no,no,0,0,0,1,yes,no,30,3531,yes,no,0
no,2,2,0,18,0,4,1,no,no,0,0,0,0,yes,no,16,3743,yes,no,1
no,5,1,0,1,0,13,61,no,no,0,0,0,0,no,no,9,2192,no,no,0
no,2,12,0,0,0,0,43,yes,no,0,0,0,0,no,no,20,2162,yes,no,1
no,5,3,1,23,0,35,32,yes,no,34,0,0,0,no,no,11,2892,yes,no,0
no,5,8,0,53,1,48,26,no,no,0,0,0,0,yes,no,9,2557,yes,no,0
no,7,16,0,0,0,0,0,no,no,0,0,0,0,no,no,12,3135,yes,no,0
no,6,11,1,76,0,40,0,no,yes,0,0,1,12,no,no,6,3074,yes,no,1
no,1,1,0,0,0,0,0,no,no,0,0,0,0,no,yes,5,2922,yes,no,0
no,4,6,0,0,0,0,0,yes,no,0,0,0,0,yes,no,8,3105,no,no,0
no,9,17,0,59,0,89,0,no,no,1,0,0,0,no,no,9,2800,yes,yes,1
no,2,1,0,0,0,2,6,no,no,0,0,0,0,no,yes,20,1523,yes,no,0
no,6,3,0,0,0,0,5,no,no,0,0,1,0,yes,no,13,3684,yes,no,1
no,1,1,1,136,0,17,1,no,no,44,0,0,0,yes,no,7,2496,yes,no,1
yes,6,19,10,3,0,79,10,no,no,2,0,0,0,no,no,12,1339,yes,no,1
no,10,1,0,0,0,0,0,no,no,0,0,2,0,no,yes,7,3227,yes,no,0
no,1,18,3,161,0,65,22,no,no,0,0,0,0,no,no,2,2101,yes,no,1
no,3,17,0,0,0,0,2,no,no,0,0,0,0,yes,no,8,2527,yes,no,0
no,8,22,6,34,1,29,91,yes,no,6,0,4,19,no,no,24,2800,yes,no,0
no,5,15,0,57,0,0,0,no,no,0,0,0,0,no,yes,6,4080,yes,no,1
no,8,9,6,236,0,12,0,no,no,3,0,0,0,no,yes,1,2892,yes,no,1
yes,7,9,0,0,1,0,96,no,no,0,0,0,0,no,yes,8,3013,yes,no,0
no,6,20,0,0,0,0,1,no,no,1,0,0,0,yes,no,34,4049,yes,no,1
no,1,1,0,0,0,0,0,no,no,0,0,0,0,no,yes,2,2800,no,no,1
no,6,19,0,27,0,10,276,no,no,0,0,0,2,no,no,12,2343,no,no,1
no,1,10,0,63,0,0,1,no,no,0,0,0,0,no,no,37,2527,yes,no,0
no,1,15,0,10,0,0,173,yes,no,0,0,0,3,no,no,32,2861,yes,no,1
yes,4,17,8,76,2,0,27,yes,no,0,0,0,0,no,yes,10,2343,yes,no,1
no,2,16,0,93,0,21,67,no,no,1,0,0,0,no,yes,12,1705,yes,no,1
no,9,9,0,99,0,0,0,no,no,5,0,0,0,no,no,9,3258,no,no,1
no,7,6,1,24,0,7,305,no,no,0,0,0,0,yes,no,12,1523,yes,no,0
no,10,13,0,109,0,92,1,no,no,8,0,0,0,yes,no,11,2343,yes,no,1
no,5,23,0,0,0,0,45,no,no,0,0,0,0,yes,no,5,1674,yes,no,1
no,8,14,0,382,2,103,156,yes,no,3,0,0,0,no,yes,13,2192,yes,no,1
no,8,11,0,0,0,0,0,yes,no,0,0,0,0,no,no,9,2162,yes,no,0
no,7,3,0,236,0,40,8,no,no,20,0,0,0,no,no,4,1644,yes,no,0
no,5,10,6,94,0,109,0,yes,no,0,0,0,0,no,no,11,3715,yes,no,0
no,6,4,0,0,0,8,0,no,no,0,0,0,0,no,no,0,2435,yes,yes,1
no,6,11,0,240,0,91,119,no,no,0,0,13,0,yes,no,8,1948,yes,no,1
no,5,3,0,202,0,113,0,no,no,4,0,0,0,yes,no,7,2343,yes,no,1
no,10,15,0,2,0,0,0,yes,no,3,0,0,0,no,no,11,3715,no,no,0
no,5,19,1,297,0,112,225,no,no,23,0,0,0,no,no,1,2101,yes,no,1
no,6,14,0,26,0,2,4,yes,yes,4,0,0,0,no,no,19,1766,yes,no,1
no,9,20,15,105,1,19,4,yes,no,9,0,9,4,yes,yes,5,2192,yes,no,0
no,6,18,0,78,0,107,362,yes,no,0,0,0,1,yes,no,9,2070,yes,no,1
no,7,19,0,10,0,0,0,no,no,0,0,0,0,no,no,2,3562,yes,no,0
no,4,11,0,3,0,0,19,no,no,0,0,0,0,no,no,12,2619,yes,no,1
no,9,6,0,14,0,14,17,no,no,0,0,32,10,no,no,16,3623,yes,no,0
no,8,4,2,558,6,64,40,yes,no,42,0,0,0,yes,no,16,3531,yes,no,0
no,2,8,4,164,0,14,0,yes,yes,2,0,0,1,yes,no,10,4108,yes,no,1
no,10,12,6,0,0,72,137,no,no,0,0,0,0,no,no,33,3957,yes,no,1
no,9,15,0,63,0,27,152,no,no,11,0,0,0,no,no,3,1523,yes,no,1
no,8,19,4,0,0,0,7,no,no,0,0,0,0,no,yes,6,1613,no,no,1
no,9,2,0,2,1,30,42,no,no,0,0,0,0,no,no,13,2282,yes,no,1
no,5,20,4,77,0,54,0,yes,no,1,0,0,0,no,no,11,2831,yes,no,0
no,8,20,5,53,0,0,6,yes,no,1,0,1,5,no,no,6,2678,yes,no,1
no,5,7,0,0,0,0,0,no,no,0,0,0,0,no,no,3,3957,yes,no,0
no,2,17,0,0,0,0,19,no,no,0,0,0,0,no,yes,20,2131,yes,no,1
no,10,17,6,0,0,2,329,no,no,1,0,0,0,no,yes,33,2039,no,no,1
no,6,18,0,0,0,0,70,no,no,0,0,0,0,no,no,4,3197,yes,no,0
no,9,12,0,303,0,95,5,no,no,11,0,0,0,no,yes,9,3378,yes,no,0
no,6,10,0,77,0,10,1,yes,no,0,0,0,3,no,yes,15,2131,no,no,1
no,2,7,0,0,0,0,0,no,no,0,0,0,0,no,yes,3,3592,no,no,1
no,1,1,0,0,0,0,0,yes,no,0,0,0,0,no,yes,4,3804,yes,no,0
no,7,18,14,259,0,44,33,no,no,7,0,27,10,yes,yes,22,2343,yes,no,1
no,3,15,10,72,0,7,0,yes,no,2,0,65,50,no,no,10,3288,yes,no,0
yes,10,17,0,37,4,35,11,yes,no,0,0,0,0,no,no,9,1308,yes,no,1
no,3,3,0,44,0,20,16,no,no,0,0,0,0,no,no,12,2101,yes,yes,1
no,5,7,3,40,0,45,0,no,no,1,0,0,4,yes,no,4,1431,yes,yes,1
no,1,3,0,34,0,5,407,no,no,0,0,0,0,no,no,11,3592,yes,no,1
no,7,13,0,303,0,22,0,no,no,0,0,0,0,yes,no,3,3135,yes,no,1
no,6,20,14,237,0,111,33,no,no,29,0,0,2,yes,no,8,2619,yes,no,1
no,8,16,0,193,0,67,5,no,no,35,0,0,0,no,no,9,3743,yes,no,1
no,7,1,0,0,0,0,0,yes,no,0,0,0,0,no,no,9,2922,no,no,1
no,6,2,0,76,0,59,50,no,no,0,0,0,0,no,no,8,2131,no,no,0
no,5,13,3,0,0,38,0,no,no,0,0,0,0,yes,no,8,3013,yes,no,1
no,10,21,0,58,0,20,137,no,no,7,0,0,0,yes,no,22,1339,yes,no,0
no,2,2,0,34,0,24,18,no,no,0,0,0,0,no,yes,8,1736,yes,no,0
yes,7,10,7,2,2,31,41,yes,no,0,0,19,2,no,no,22,2313,yes,yes,0
no,2,4,0,59,0,5,0,no,no,0,0,0,0,no,yes,2,2404,yes,no,1
no,3,2,0,0,0,50,4,yes,no,1,0,0,13,no,no,5,2343,yes,no,0
no,9,21,0,127,0,12,8,yes,no,1,0,0,12,yes,no,21,2647,yes,no,1
no,8,16,0,13,0,31,408,yes,no,4,0,0,0,no,yes,9,3105,yes,no,0
no,10,14,0,116,0,94,1,no,no,15,0,0,0,no,no,10,2861,yes,no,1
no,1,1,0,0,0,0,1,no,no,0,0,0,0,yes,yes,6,2619,no,no,0
no,6,2,0,68,0,0,0,no,no,1,0,0,0,no,no,1,2313,no,no,0
no,7,4,1,0,0,0,1,no,no,0,0,0,0,no,no,8,3653,no,no,0
no,10,9,0,0,0,0,427,no,no,1,0,0,0,yes,no,6,3319,yes,no,1
no,4,19,0,106,2,47,27,yes,no,7,0,0,0,no,no,21,2588,yes,no,1
no,7,11,0,68,0,0,0,no,no,0,0,0,0,no,no,2,4108,yes,no,0
no,8,16,0,0,0,2,12,no,no,3,0,0,0,no,no,7,2466,yes,no,0
no,6,15,0,49,0,100,0,no,no,0,0,0,0,yes,yes,6,3531,yes,no,1
no,1,10,0,127,0,33,1,no,no,29,0,0,0,no,yes,20,3988,yes,yes,1
no,5,20,0,178,7,20,46,no,no,8,0,0,0,yes,yes,2,2922,yes,no,1
no,5,20,15,53,0,62,31,yes,no,0,0,0,0,yes,no,10,2922,yes,no,0
yes,8,19,5,88,0,9,39,yes,yes,4,0,0,0,no,no,5,2162,yes,no,1
no,7,12,0,105,1,71,198,no,no,9,0,0,0,yes,no,1,1827,yes,no,1
no,2,1,0,0,0,0,24,yes,no,0,1,0,0,yes,no,10,1674,yes,no,0
no,2,6,0,0,0,3,5,no,no,0,0,0,0,no,no,3,2557,yes,no,0
no,7,17,0,108,0,18,0,no,no,0,0,0,0,no,no,1,2708,yes,no,0
no,8,19,0,25,0,0,18,no,no,0,0,0,0,no,no,19,2496,yes,no,1
no,9,17,0,3,0,0,0,no,no,6,0,0,0,no,no,12,2466,yes,no,1
no,9,24,18,0,0,1,0,yes,no,0,0,50,10,no,no,1,2739,no,no,1
no,9,17,2,20,4,70,96,yes,no,0,0,0,4,no,no,8,2313,yes,no,1
no,5,1,0,0,0,2,0,no,no,3,0,0,0,no,no,8,3684,yes,no,1
no,4,20,0,329,0,67,0,no,no,1,0,0,0,no,no,12,2009,yes,no,1
no,9,22,0,0,0,22,0,no,no,0,0,0,0,no,yes,1,2619,yes,no,1
no,7,4,0,0,0,0,1,no,no,0,0,9,0,no,no,9,3350,yes,yes,1
no,7,1,0,0,0,0,214,no,no,0,0,0,0,no,yes,8,1978,yes,no,0
no,6,7,0,0,0,0,8,no,no,0,0,0,0,no,no,6,2678,yes,no,1
no,10,18,17,23,0,51,11,yes,no,0,0,6,3,no,yes,14,2769,yes,no,1
no,10,20,0,572,0,112,49,yes,no,12,0,0,0,no,no,16,1978,yes,no,0
no,6,16,0,19,0,15,25,no,no,0,0,0,0,no,no,9,2254,yes,no,0
no,5,4,0,109,0,67,0,no,no,0,0,2,0,yes,no,7,2466,yes,no,1
no,1,3,0,0,0,0,0,no,no,0,0,0,0,no,yes,11,2831,yes,yes,1
no,3,2,1,0,0,0,0,no,no,0,0,0,0,no,no,11,3653,yes,no,1
no,5,8,0,20,0,59,4,yes,no,6,0,2,4,yes,no,0,1644,yes,no,1
no,10,18,0,0,0,0,0,no,no,7,0,0,0,yes,no,9,2861,yes,no,1
no,5,23,0,106,0,24,26,yes,no,0,0,0,0,no,no,20,3378,yes,no,0
no,8,17,12,142,0,89,3,no,no,6,0,0,0,yes,yes,10,2282,yes,no,1
no,6,10,0,7,0,10,284,yes,no,0,1,0,0,no,no,0,2619,yes,no,1
no,5,16,0,0,0,0,0,no,no,0,0,0,0,no,no,8,2435,yes,no,1
no,6,12,3,0,2,54,119,no,no,0,0,2,0,no,no,32,1917,yes,no,1
no,8,18,0,8,0,16,0,yes,no,4,2,0,1,no,no,5,2739,yes,no,1
no,4,9,0,194,0,37,31,yes,no,0,0,8,0,no,no,6,1858,yes,no,0
no,2,8,0,88,0,0,0,no,no,0,0,0,0,no,no,8,2800,yes,no,1
no,5,10,0,0,0,0,0,yes,no,0,0,0,0,no,no,5,2678,yes,no,0
no,5,16,0,65,5,74,242,no,no,8,0,4,0,yes,yes,12,1917,yes,no,1
no,7,22,0,68,0,48,63,yes,no,24,0,0,0,no,no,5,1674,yes,no,1
no,10,22,8,9,0,40,0,yes,no,1,0,0,12,no,no,7,3074,yes,no,0
no,7,6,0,1,0,7,1,no,no,0,0,0,0,yes,no,5,1644,yes,no,1
yes,1,3,0,162,9,100,14,yes,no,0,0,33,0,no,no,2,2039,yes,no,1
no,10,19,17,108,0,77,10,no,no,11,0,14,2,no,no,8,2496,yes,no,1
no,1,6,0,49,0,10,14,no,no,8,0,8,0,no,no,9,3013,yes,no,0
no,4,1,0,0,0,0,1,no,no,0,0,0,0,no,no,8,2374,no,no,0
no,8,15,1,0,0,0,0,no,no,0,0,2,3,no,no,11,2313,yes,no,1
no,5,17,0,0,0,0,0,no,no,0,0,0,0,no,yes,9,2313,yes,no,0
no,7,18,0,42,0,23,13,no,no,0,0,0,0,no,no,23,2466,yes,no,1
yes,8,14,1,0,0,0,32,yes,no,0,0,0,0,no,yes,8,2588,yes,no,1
no,5,7,0,141,0,65,2,yes,no,0,0,0,0,yes,no,21,2708,yes,no,1
no,7,19,1,95,8,91,93,no,no,21,0,0,0,no,no,10,2343,yes,no,0
no,10,18,0,0,0,13,25,no,no,0,0,6,0,yes,no,25,1370,no,no,1
no,1,11,0,0,0,0,34,yes,no,0,0,1,3,no,no,7,1797,no,no,1
yes,9,16,0,0,0,105,383,yes,no,2,0,0,0,yes,no,2,2192,yes,no,1
no,6,1,0,201,0,13,0,no,no,0,0,0,0,no,no,8,3197,no,no,1
no,8,12,0,0,0,0,9,no,no,0,0,0,0,yes,no,3,2162,yes,no,1
no,1,18,0,13,0,0,0,no,no,4,0,6,0,no,no,10,2953,yes,yes,1
no,2,12,1,0,0,45,0,no,no,0,0,3,11,no,no,5,2678,no,no,0
yes,10,12,0,166,10,57,23,yes,no,2,0,0,0,yes,no,4,2527,yes,no,1
yes,9,21,9,33,1,38,4,yes,yes,0,0,0,0,yes,no,9,2678,yes,no,1
no,2,11,6,0,0,0,5,no,no,0,0,9,7,yes,yes,8,2800,no,no,1
no,8,4,0,0,0,0,0,no,no,5,0,0,0,no,yes,7,3531,yes,no,1
no,2,22,0,0,0,12,2,no,no,0,0,0,2,no,no,1,2619,no,no,1
no,5,12,0,0,0,1,2,no,no,0,0,0,6,no,no,23,3470,no,no,1
no,9,19,14,423,1,116,28,yes,no,6,0,3,37,no,yes,35,2769,yes,no,0
no,8,25,0,0,0,0,0,no,no,0,0,0,0,yes,no,6,3044,yes,no,1
no,8,21,0,0,0,0,5,no,no,0,0,0,0,no,yes,24,1917,yes,no,0
no,7,14,1,221,2,17,410,no,no,4,0,0,2,yes,no,16,2039,no,no,0
no,10,24,2,290,0,31,25,no,no,4,0,20,19,yes,no,27,1889,yes,yes,1
no,5,5,0,16,1,31,155,no,no,0,0,0,0,yes,yes,25,2557,yes,no,0
no,6,18,0,158,5,94,160,no,no,7,0,0,0,yes,no,28,2070,yes,no,1
no,9,4,0,23,0,35,0,no,no,0,0,0,0,no,no,4,2343,yes,no,1
no,8,17,0,0,0,18,0,no,no,1,0,0,0,no,yes,6,3896,yes,no,1
no,9,20,0,237,0,75,35,no,no,54,0,0,0,no,no,9,2496,yes,no,1
no,4,4,0,174,0,6,56,no,no,0,0,1,0,yes,no,9,2192,no,no,1
no,3,2,0,0,0,1,41,no,no,0,0,0,0,yes,no,4,3258,yes,no,1
no,10,13,13,127,0,49,0,yes,no,56,0,76,6,no,no,3,1247,yes,no,0
no,9,8,0,4,1,19,10,no,no,0,0,0,0,no,no,13,2343,yes,no,1
no,5,18,8,61,0,31,79,yes,no,0,0,0,8,yes,no,10,2647,yes,no,1
no,7,12,2,265,10,74,198,no,no,1,4,0,37,yes,no,6,1889,yes,no,0
no,6,15,0,166,1,0,16,yes,no,0,0,1,0,no,no,7,2374,no,no,1
no,6,14,0,1,0,0,0,no,no,5,0,0,0,yes,no,5,2984,no,no,0
no,8,17,0,81,0,0,30,no,no,6,0,1,0,yes,no,15,2223,yes,no,1
no,8,19,0,0,0,8,1,no,no,0,0,0,0,no,no,2,3896,yes,no,1
no,8,15,0,0,0,0,0,no,no,0,0,0,0,no,yes,8,2647,yes,no,1
no,7,8,0,0,0,0,43,no,no,0,0,0,0,no,no,19,1370,yes,no,1
no,9,19,5,3,0,0,0,yes,no,0,0,0,0,yes,no,8,1858,yes,no,1
no,10,14,0,96,0,53,234,no,no,7,0,0,0,yes,no,12,2009,yes,no,1
no,9,18,0,0,0,1,47,no,no,0,0,0,0,yes,no,4,2619,yes,no,1
no,4,11,1,28,0,46,133,yes,no,1,0,0,7,no,no,2,2192,yes,no,0
no,8,15,0,118,0,41,457,no,no,1,0,0,0,yes,no,8,2588,yes,no,1
no,2,2,0,0,0,0,0,no,no,0,0,0,0,no,yes,9,2861,yes,no,1
no,6,12,0,0,0,23,1,no,no,0,0,0,0,no,yes,11,2861,no,no,1
no,7,1,0,0,0,0,0,yes,no,0,0,4,0,no,yes,1,2192,yes,no,1
no,2,19,0,286,0,51,5,no,no,7,0,0,0,yes,no,4,2466,yes,no,1
no,8,16,0,127,0,0,0,yes,no,1,0,5,5,no,no,2,1917,yes,no,0
no,6,13,0,0,0,16,0,no,no,0,0,0,0,no,yes,1,4018,yes,no,0
no,9,22,0,13,0,37,377,no,no,0,0,0,0,yes,no,7,2678,yes,no,1
no,7,1,0,144,0,6,0,no,no,1,0,2,0,no,no,5,1978,yes,no,0
no,1,1,0,0,1,2,47,no,no,13,0,0,0,no,no,20,3044,no,no,1
no,10,24,0,164,0,18,0,yes,no,8,0,0,0,no,no,4,2466,yes,no,1
no,7,7,0,278,0,6,0,no,no,18,0,0,1,no,no,7,2131,yes,no,0
no,7,11,0,0,0,0,0,no,no,1,0,0,0,no,no,1,3865,yes,no,1
no,5,1,0,1,0,0,0,no,no,0,0,0,0,no,no,10,3774,yes,no,1
no,2,1,0,0,0,0,0,no,no,0,0,0,0,yes,yes,1,3258,yes,no,0
yes,2,3,1,171,1,29,8,no,no,0,0,5,0,no,yes,16,2404,yes,no,0
no,2,11,4,13,0,0,2,no,no,0,0,2,0,yes,no,5,2435,yes,no,1
no,3,14,0,38,1,69,5,yes,no,1,0,0,0,yes,no,20,3562,yes,no,1
no,8,5,0,0,0,0,7,no,no,0,0,0,0,yes,no,0,2647,yes,yes,1
no,9,5,0,0,0,1,12,no,no,0,0,29,5,no,no,8,2313,yes,no,1
no,7,6,3,33,0,0,0,yes,no,0,0,6,0,yes,yes,8,3743,yes,no,0
no,8,25,0,2,0,0,1,no,no,0,0,1,0,no,no,20,2466,yes,no,0
no,3,12,0,0,0,0,115,yes,no,0,0,0,0,no,yes,13,2588,no,no,1
no,2,18,0,100,0,3,18,no,no,0,0,0,0,no,yes,20,2039,yes,no,1
no,4,21,0,72,0,100,27,yes,no,2,0,36,0,yes,no,2,3166,yes,no,1
no,5,19,0,113,0,36,0,no,no,3,0,0,0,no,yes,9,3319,yes,no,1
no,6,18,0,0,0,0,5,no,no,2,0,0,0,yes,no,10,2892,no,no,1
no,3,14,0,153,0,53,0,no,no,6,0,0,0,no,no,10,2313,yes,no,1
no,10,9,9,35,0,42,379,yes,no,3,0,3,0,yes,no,11,2466,yes,no,1
no,3,1,0,0,0,2,86,no,no,0,0,0,0,no,no,3,2192,yes,no,0
no,10,16,0,0,0,0,0,yes,no,0,0,0,0,no,yes,4,2739,yes,no,0
no,10,14,1,386,0,93,4,yes,no,19,0,0,0,yes,yes,10,2343,yes,no,1
no,9,19,1,186,0,28,144,no,no,4,0,0,0,yes,no,23,3288,yes,no,1
no,7,6,0,0,0,0,9,no,no,0,0,0,0,no,no,17,3774,no,no,1
no,8,12,4,109,0,0,0,yes,no,1,0,0,0,yes,no,3,1492,no,no,1
no,5,14,0,0,0,0,2,yes,no,1,0,0,0,no,yes,8,2588,yes,no,1
no,6,8,0,155,0,23,4,no,no,2,0,0,0,no,no,8,1917,yes,no,1
no,9,2,1,17,0,0,0,no,no,0,0,0,0,no,yes,0,2374,no,no,1
no,6,21,0,169,0,36,6,no,no,1,0,0,0,no,no,13,2254,yes,no,1
no,2,10,0,96,0,0,0,no,no,1,0,0,0,yes,no,3,2953,yes,no,0
no,10,24,0,0,0,10,314,no,no,9,0,0,0,yes,no,12,2192,yes,no,1
no,8,7,0,0,3,39,85,yes,no,0,0,0,5,yes,no,21,1674,yes,no,1
no,10,17,0,314,0,111,2,no,no,8,0,0,0,no,no,21,2922,yes,no,1
no,6,13,0,119,0,0,51,yes,no,10,0,0,0,yes,no,9,1797,no,yes,0
no,1,5,0,55,0,49,0,no,no,0,0,0,0,no,no,5,2282,yes,no,1
no,9,18,0,8,0,75,70,no,no,0,0,0,0,yes,no,7,2009,yes,no,0
no,5,20,0,153,0,10,0,no,no,0,0,0,0,no,no,2,3715,no,no,1
no,1,1,0,47,0,13,0,no,no,0,0,0,0,no,no,7,3562,yes,yes,0
no,6,17,0,23,0,65,14,no,no,1,0,0,0,yes,no,9,3288,yes,no,0
yes,5,22,6,52,3,41,4,yes,no,5,0,1,0,no,yes,1,3715,yes,no,1
no,10,19,2,23,0,50,1,yes,no,0,0,0,0,no,no,13,2131,yes,no,0
no,5,2,0,0,0,0,0,no,no,0,0,0,0,no,no,4,1917,no,no,0
no,5,12,0,0,1,14,10,no,no,1,0,0,0,yes,no,2,1948,yes,no,0
no,10,15,1,290,0,82,0,no,no,2,0,0,0,no,yes,6,2984,yes,no,1
no,5,1,0,167,0,62,7,no,no,1,0,0,0,no,yes,8,2162,yes,no,1
no,3,4,0,82,0,46,0,no,no,6,2,0,0,no,no,3,2039,no,no,1
no,5,19,3,164,0,58,6,no,no,8,0,0,0,yes,no,11,1308,yes,no,0
no,5,25,0,14,0,0,348,no,no,10,0,0,0,no,no,19,1339,yes,no,1
no,9,17,0,0,0,0,9,no,no,2,0,0,0,yes,no,3,1917,no,no,0
no,8,16,0,0,0,0,0,no,no,0,0,9,1,no,no,7,3105,yes,no,1
no,2,9,0,12,0,28,0,no,no,10,0,0,0,no,no,6,2254,yes,no,1
no,9,24,0,162,0,64,13,yes,no,7,0,0,13,no,no,4,2619,no,no,1
yes,6,18,0,0,10,0,60,no,no,0,0,10,0,no,no,11,2953,no,no,1
yes,8,18,5,222,9,60,25,no,no,14,0,2,0,no,yes,7,1978,no,yes,0
